"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant"
"NODE_68_length_43634_cov_511.566328_20",39193.6319336546,-0.464467439485064,0.411693768072483,-1.12818671426498,0.259241073597436,0.336655547568941,NA
"NODE_68_length_43634_cov_511.566328_21",33705.1143123371,-0.885873758267815,0.351933509419234,-2.51716228934749,0.0118304322352086,0.0225401147019602,"Significant"
"NODE_68_length_43634_cov_511.566328_22",412.528259701364,7.91599345176159,0.870728508513114,9.09123035982733,9.79245523978536e-20,1.22470780672471e-18,"Significant"
"NODE_68_length_43634_cov_511.566328_23",174.220773700105,1.79795506133041,1.16868565481076,1.53844197019904,0.123940586916634,0.18012443347462,NA
"NODE_68_length_43634_cov_511.566328_24",207.720323241661,5.9767851478791,1.32284194702414,4.51814002521195,6.23852243053509e-06,2.08533633712359e-05,"Significant"
"NODE_68_length_43634_cov_511.566328_25",499.425811191839,-1.11021219266128,2.65683417147263,-0.417870337780965,NA,NA,NA
"NODE_68_length_43634_cov_511.566328_26",9812.13485589443,-0.282361797648171,0.338113724073906,-0.835108951645075,0.403656366992285,0.475084578721668,NA
"NODE_68_length_43634_cov_511.566328_27",17.1633811515749,6.99426208288123,2.21703788411094,3.15477788314204,0.0016062033730754,0.00365879041157639,"Significant"
"NODE_68_length_43634_cov_511.566328_28",1863.12032469936,1.3771082586108,0.351197793367045,3.92117571528006,8.81179754857944e-05,0.000249279952702379,"Significant"
"NODE_68_length_43634_cov_511.566328_29",675.27627517284,-0.973877097332958,0.363465639027806,-2.67941998571825,0.00737498269817277,0.0146732367595738,"Significant"
"NODE_68_length_43634_cov_511.566328_30",2266.19577891707,-0.0681958021664441,0.340953276660714,-0.200015095424076,0.841468775229021,0.872378611468608,NA
"NODE_68_length_43634_cov_511.566328_31",62.3379142678596,7.23762544110468,1.61726990309442,4.47521185378921,7.63355838862752e-06,2.52572641174323e-05,"Significant"
"NODE_68_length_43634_cov_511.566328_32",4163.27303794797,-0.595807488265547,0.351370591322466,-1.69566691971313,0.0899489766482625,0.136683055506252,NA
"NODE_68_length_43634_cov_511.566328_33",1399.62747168989,-0.96730924687079,0.402163583682257,-2.40526314693636,0.0161608240980793,0.0298437726583288,"Significant"
"NODE_68_length_43634_cov_511.566328_34",99.3996723487287,2.47307396296135,1.25104416956766,1.97680787227202,0.0480633515197483,0.0785622388644225,NA
"NODE_68_length_43634_cov_511.566328_35",1646.91311714754,0.200787048057702,0.341277214958214,0.588340033430847,0.556304079551803,0.622798709713753,NA
"NODE_68_length_43634_cov_511.566328_36",54.3559202968944,0.654332582569836,1.38186778543908,0.47351316056762,0.635847113950246,0.695211455813111,NA
"NODE_68_length_43634_cov_511.566328_37",74.5327591138405,1.54099289458446,0.837544098341231,1.83989463675575,0.0657837075776951,0.104013193662062,NA
"NODE_68_length_43634_cov_511.566328_38",92.8161087821925,0.957876213852844,0.804289288923022,1.19095980394751,0.233669365157738,0.30923390353088,NA
"NODE_70_length_42625_cov_450.307494_1",463.987530903996,-0.440805389689493,0.402322872842951,-1.09565083032593,0.273231608105709,0.351001672861636,NA
"NODE_70_length_42625_cov_450.307494_2",334.548649654585,-1.20873001241668,0.728886111037237,-1.6583249346,0.0972518988022517,0.145972669235715,NA
"NODE_70_length_42625_cov_450.307494_3",302.283260747692,0.585921297163392,0.61841068878356,0.9474630820433,0.34340285980171,0.419505412486088,NA
"NODE_70_length_42625_cov_450.307494_4",1348.01559609515,1.76080735008187,0.342305980125226,5.14395731397306,2.69010682786807e-07,1.07591565949735e-06,"Significant"
"NODE_70_length_42625_cov_450.307494_5",3867.6292569986,0.822598751372138,0.39483049524956,2.08342253516208,0.0372127259269499,0.0627899861346124,NA
"NODE_70_length_42625_cov_450.307494_6",3116.60587142171,0.828305860107965,0.489453252310616,1.69230842005379,0.0905871832361794,0.137430869102442,NA
"NODE_70_length_42625_cov_450.307494_7",1670.27826936357,7.57653654701951,0.651252706901193,11.6337889527867,2.77500722499453e-31,9.87226309833137e-30,"Significant"
"NODE_70_length_42625_cov_450.307494_8",32.6186790960956,7.92061814282634,1.77740250147646,4.45628839626748,8.33908326253212e-06,2.73989204438725e-05,"Significant"
"NODE_70_length_42625_cov_450.307494_9",26.6943126510396,7.6314397947685,1.87737831841844,4.06494509918356,4.80437697681727e-05,0.000141638787822813,"Significant"
"NODE_70_length_42625_cov_450.307494_10",57.0658324806886,8.72755819911919,1.570909697464,5.55573513436738,2.76445796441913e-08,1.23518024193862e-07,"Significant"
"NODE_70_length_42625_cov_450.307494_11",120.743208021308,3.30976404197785,0.927078879492873,3.57009971340125,0.000356845366304165,0.000904072326899271,"Significant"
"NODE_70_length_42625_cov_450.307494_12",895.618352772837,2.69533748661506,0.492940624595505,5.46787453119082,4.55464089138093e-08,1.98069565625693e-07,"Significant"
"NODE_70_length_42625_cov_450.307494_13",454.160331762615,0.276005625159224,0.620288789094367,0.444963104302106,0.656346417724451,0.713478638961732,NA
"NODE_70_length_42625_cov_450.307494_14",613.021645800237,2.02287615051162,0.416130314619595,4.86116026505021,1.16699724155558e-06,4.32995865216964e-06,"Significant"
"NODE_70_length_42625_cov_450.307494_15",2938.74618390263,-1.24417286628567,0.282170905915064,-4.40928827247758,1.03710897457152e-05,3.36573464457534e-05,"Significant"
"NODE_70_length_42625_cov_450.307494_16",1229.1038231228,-4.15989705503535,0.479645222078575,-8.67286248992152,4.21390719614573e-18,4.58600928403161e-17,"Significant"
"NODE_70_length_42625_cov_450.307494_17",4621.50450726158,-1.10646618640259,0.420934805978841,-2.62859276706665,0.00857389666696141,0.0168590764234004,"Significant"
"NODE_70_length_42625_cov_450.307494_18",7564.13205808743,-0.0562814410997242,0.456980002976635,-0.123159527185267,0.901980774138245,0.922634207962349,NA
"NODE_70_length_42625_cov_450.307494_19",148.296362603111,1.55653171786783,0.697794341726973,2.23064537040465,0.0257046289479712,0.0451443877416453,"Significant"
"NODE_70_length_42625_cov_450.307494_20",8938.15640462355,-4.29390791758333,0.318354147385492,-13.4878340767582,1.84439630006359e-41,1.0770002394923e-39,"Significant"
"NODE_70_length_42625_cov_450.307494_21",686.464349660824,-0.53975193634086,0.602540685600503,-0.895793345146367,0.370363144808246,0.445056024282063,NA
"NODE_70_length_42625_cov_450.307494_22",3353.04610420663,-3.49698513299099,0.365214225851031,-9.57516133124943,1.01698405387907e-21,1.54592531134544e-20,"Significant"
"NODE_70_length_42625_cov_450.307494_23",120.513701475474,9.8059928499695,1.27862871043138,7.66914802551336,1.73142530340704e-14,1.3511500501334e-13,"Significant"
"NODE_70_length_42625_cov_450.307494_24",119.482001246346,8.40797186005179,1.20099391550103,7.00084467667276,2.54423885132999e-12,1.67773133599774e-11,"Significant"
"NODE_70_length_42625_cov_450.307494_25",354.998647675351,5.21293330864705,1.37879617523364,3.78078602354963,0.00015633399809317,0.00042371317600988,"Significant"
"NODE_70_length_42625_cov_450.307494_26",4892.16812330607,-1.06301087822375,0.353574013320655,-3.00647343462912,0.00264297146154343,0.00578094532805173,"Significant"
"NODE_70_length_42625_cov_450.307494_27",1639.00429422817,-0.642592099428209,0.449282686647394,-1.43026232375727,0.152641743888185,0.215474765838823,NA
"NODE_70_length_42625_cov_450.307494_28",4873.30653596486,-1.56725653192636,0.25412683387382,-6.16722172954213,6.95002705713819e-10,3.72206698879121e-09,"Significant"
"NODE_70_length_42625_cov_450.307494_29",19.0165541488705,4.86263438590226,1.58354091280273,3.07073492486899,0.00213532629997304,0.0047466022005439,"Significant"
"NODE_70_length_42625_cov_450.307494_30",1204.3081065677,-0.731842710233174,0.532070985375747,-1.37546066285939,0.168988673142171,0.234523372479063,NA
"NODE_70_length_42625_cov_450.307494_31",343.745179662563,0.241704424221542,0.710781745801564,0.340054349523237,0.733815599075671,0.780833659886796,NA
"NODE_70_length_42625_cov_450.307494_32",724.226661542751,-2.01822819523347,0.647511803440158,-3.11689792295808,0.00182764842787641,0.0041276871802693,"Significant"
"NODE_70_length_42625_cov_450.307494_33",4084.48506760401,0.257628878103966,0.398626640068727,0.64629117125626,0.518090804474668,0.586140411743321,NA
"NODE_70_length_42625_cov_450.307494_34",45.9814439270838,2.07552031431056,1.40742023146071,1.4746983650764,0.140293655836474,0.200483777884798,NA
"NODE_71_length_41932_cov_726.651933_1",9.21505196412737,6.09703227754607,2.84852907962738,2.14041426543682,0.0323213026749456,0.0553444372650572,NA
"NODE_71_length_41932_cov_726.651933_2",14.9811533693472,6.79808537886331,2.3401436704594,2.90498633253948,0.00367269137306462,0.00776446388407944,"Significant"
"NODE_71_length_41932_cov_726.651933_3",9182.48037653789,-1.15843956050384,0.393761709982763,-2.94198123163004,0.00326119691700431,0.00697286724653421,"Significant"
"NODE_71_length_41932_cov_726.651933_4",5432.50643093925,-1.04834179983961,0.349241682619563,-3.00176597471496,0.00268418439813794,0.00585898151560556,"Significant"
"NODE_71_length_41932_cov_726.651933_5",1844.50436036882,0.793239763438267,0.32593610131385,2.43372783880249,0.0149442269711285,0.0277484144220493,"Significant"
"NODE_71_length_41932_cov_726.651933_6",145.326345158506,1.18138915590791,0.720072224939726,1.64065369415797,0.100869322266268,0.15079428575753,NA
"NODE_71_length_41932_cov_726.651933_7",526.866438480505,0.78862301693613,0.394608702227221,1.99849372931981,0.0456631590955825,0.0750737802062712,NA
"NODE_71_length_41932_cov_726.651933_8",11047.3499276824,-0.129444746812781,0.431910164241225,-0.299702941791583,0.764403754477915,0.807209602040971,NA
"NODE_71_length_41932_cov_726.651933_9",1507.92822769426,4.45249745302905,0.366595545692264,12.145530695473,6.05881849570274e-34,2.53960476253045e-32,"Significant"
"NODE_71_length_41932_cov_726.651933_10",1399.67801781967,-0.860835678330833,0.521030622352946,-1.65217866551364,0.0984981342560387,0.147529400804154,NA
"NODE_71_length_41932_cov_726.651933_11",2275.69407926282,-1.75342393073316,0.476926152556701,-3.67651033883007,0.000236446276734573,0.000618279995401985,"Significant"
"NODE_71_length_41932_cov_726.651933_12",468.479883821402,2.69546701124441,0.526577075216509,5.11884610650042,3.07410670878758e-07,1.21799071143212e-06,"Significant"
"NODE_71_length_41932_cov_726.651933_13",19.9053575972266,5.83382971442073,2.01738462490146,2.89177861395949,0.00383067772286159,0.00807829346935717,"Significant"
"NODE_71_length_41932_cov_726.651933_14",12578.6319860182,-1.15737639035253,0.38995661337377,-2.96796194925202,0.00299781439030372,0.00647448055990953,"Significant"
"NODE_71_length_41932_cov_726.651933_15",227.081099453911,4.28189198850373,1.46078600905488,2.93122467080177,0.0033762850387231,0.00718627587301871,"Significant"
"NODE_71_length_41932_cov_726.651933_16",1255.02351542441,4.45407468729814,0.591672238107849,7.52794266897183,5.15460133896047e-14,3.88291899795181e-13,"Significant"
"NODE_71_length_41932_cov_726.651933_17",1307.70705116182,-1.61139149004191,0.270044424717498,-5.96713482134517,2.41455893456244e-09,1.22492932887599e-08,"Significant"
"NODE_71_length_41932_cov_726.651933_18",4393.82672067995,-2.16900605148282,0.451935307103705,-4.79937286905778,1.59163229576676e-06,5.78881041591801e-06,"Significant"
"NODE_71_length_41932_cov_726.651933_19",9900.10685876478,-1.15752522376526,0.312444627504894,-3.70473716577868,0.000211610037342637,0.000558859072420495,"Significant"
"NODE_71_length_41932_cov_726.651933_20",327.059477961937,2.79897944149352,0.709174268899405,3.94681471711793,7.91977974309357e-05,0.000225628449141229,"Significant"
"NODE_71_length_41932_cov_726.651933_21",1224.11927204561,1.28584291980208,0.299869653249615,4.28800615823479,1.80284096352169e-05,5.6493909837669e-05,"Significant"
"NODE_71_length_41932_cov_726.651933_22",319.416312367105,1.71432666651317,0.475213127116758,3.60749013166878,0.000309173293191002,0.00079038957531649,"Significant"
"NODE_71_length_41932_cov_726.651933_23",268.164184631934,1.86443196479112,0.417075715680118,4.47024819402593,7.8128879264063e-06,2.57901450576539e-05,"Significant"
"NODE_71_length_41932_cov_726.651933_24",617.899417282727,-0.66444141193227,0.314607904876069,-2.11196667863132,0.0346893074355196,0.0588841952799809,NA
"NODE_71_length_41932_cov_726.651933_25",1242.68195235479,2.70930314900702,0.443018262953243,6.11555634511837,9.62206765465306e-10,5.0886974910648e-09,"Significant"
"NODE_71_length_41932_cov_726.651933_26",72.0272909171426,0.489630597284029,0.705893198595152,0.693632688710526,0.487912588379955,0.557134981229006,NA
"NODE_71_length_41932_cov_726.651933_27",301.713373804657,0.608237557125539,0.39155705682521,1.55338167585894,0.120331977957849,0.175967332878948,NA
"NODE_71_length_41932_cov_726.651933_28",1149.08269187553,1.69117131192978,0.503849473485006,3.35650109988675,0.000789354069593325,0.0018933317017696,"Significant"
"NODE_71_length_41932_cov_726.651933_29",95.4689276580163,7.19731776604186,1.05617198479372,6.81453197932302,9.45711364410827e-12,5.98903374904e-11,"Significant"
"NODE_71_length_41932_cov_726.651933_30",267.518900179106,6.08435809784535,0.808885214012523,7.52190544770071,5.39836209411243e-14,4.05212161798315e-13,"Significant"
"NODE_71_length_41932_cov_726.651933_31",1666.56620540349,5.53895020818179,0.467015884234942,11.8603036752285,1.90283735698757e-32,7.25735310883504e-31,"Significant"
"NODE_71_length_41932_cov_726.651933_32",2641.36312121351,-0.421574234765592,0.354027750272289,-1.19079432174837,0.233734338572943,0.309250037388619,NA
"NODE_72_length_41695_cov_422.859438_1",521.097207919089,2.33087866099037,0.498409612586328,4.67663263735036,2.91624002193714e-06,1.0207442854792e-05,"Significant"
"NODE_72_length_41695_cov_422.859438_2",779.370607631068,0.694198625197346,0.465840025938978,1.49020819711246,0.136169501728978,0.195315461822675,NA
"NODE_72_length_41695_cov_422.859438_3",2308.61511426099,-0.399041665419557,0.515246161478675,-0.774468002390103,0.438654083228146,0.508360816136424,NA
"NODE_72_length_41695_cov_422.859438_4",26.7011322447946,3.70846131068149,1.29431561654996,2.86519088795863,0.00416757934142223,0.00872142715863125,"Significant"
"NODE_72_length_41695_cov_422.859438_5",18.8635947753763,3.8705815079713,2.18508528338515,1.77136404578908,0.0765001834454238,0.11878361511689,NA
"NODE_72_length_41695_cov_422.859438_6",2251.89632562683,-0.610634900833423,0.537431093215098,-1.13621059246944,0.25586843845629,0.333246895617506,NA
"NODE_72_length_41695_cov_422.859438_7",258.431088865065,9.00025171937601,1.02997409502814,8.73832823837194,2.36585263242792e-18,2.63228307999569e-17,"Significant"
"NODE_72_length_41695_cov_422.859438_8",624.904838220735,1.10550888476828,0.386240208652077,2.86223148187069,0.00420669544666604,0.0087967622491779,"Significant"
"NODE_72_length_41695_cov_422.859438_9",328.615688724467,2.06454357088242,0.627557912383788,3.28980565799931,0.00100256601247862,0.00236454775143635,"Significant"
"NODE_72_length_41695_cov_422.859438_10",303.426001871244,0.921613641680826,0.549963725223439,1.67577169077178,0.0937829212031194,0.141594150111771,NA
"NODE_72_length_41695_cov_422.859438_11",103.734039163983,3.65530163452363,1.26246199497208,2.89537558285426,0.00378705120358026,0.00799027225036483,"Significant"
"NODE_72_length_41695_cov_422.859438_12",4325.27056048758,-0.102974627576684,0.361976372538469,-0.284478864889837,0.776043428623485,0.816953836896064,NA
"NODE_72_length_41695_cov_422.859438_13",2397.54339505847,-2.82993788149866,0.299968228422328,-9.43412539515476,3.94269660605057e-21,5.67734900738609e-20,"Significant"
"NODE_72_length_41695_cov_422.859438_14",272.81604945915,-1.44748482672549,0.644687850771531,-2.24524911551104,0.0247521446478136,0.0435981711531179,"Significant"
"NODE_72_length_41695_cov_422.859438_15",4707.52947710178,-0.220404586523347,0.318455584558787,-0.692104636282992,0.488871620325259,0.558079548239716,NA
"NODE_72_length_41695_cov_422.859438_16",905.25107742334,1.08794460400357,0.39190484814682,2.7760427286064,0.00550249764654245,0.0112345424579877,"Significant"
"NODE_72_length_41695_cov_422.859438_17",1495.94445511519,0.460053886742281,0.31030890685766,1.48256745641307,0.138189368899361,0.197643477444407,NA
"NODE_72_length_41695_cov_422.859438_18",886.218028067138,0.444009000358557,0.308458514376641,1.43944478645969,0.150024542847236,0.212204778531164,NA
"NODE_72_length_41695_cov_422.859438_19",422.986181531018,1.91928500540277,0.577493273153595,3.32347595136801,0.000889030878258285,0.00211207195460519,"Significant"
"NODE_72_length_41695_cov_422.859438_20",482.71410945685,2.25007054907819,0.562179718872396,4.00240434427502,6.27020211319319e-05,0.000181565667894688,"Significant"
"NODE_72_length_41695_cov_422.859438_21",1026.69078180282,-1.71783373878538,0.363416144424267,-4.72690540896804,2.27967394226033e-06,8.08968955118114e-06,"Significant"
"NODE_72_length_41695_cov_422.859438_22",52.1310167942511,7.12489798473129,1.4266648011115,4.99409390291284,5.91126328948135e-07,2.27191818153929e-06,"Significant"
"NODE_72_length_41695_cov_422.859438_23",2697.37329019685,-0.52153517859345,0.350219658063972,-1.48916591797421,0.136443683150949,0.195675586930739,NA
"NODE_72_length_41695_cov_422.859438_24",1667.00225487465,-0.602782201675347,0.299422090540743,-2.01315207100034,0.0440986336754637,0.072812623114304,NA
"NODE_72_length_41695_cov_422.859438_25",4850.56086382979,-0.14943068440969,0.433368679916386,-0.344811914969308,0.730235774971451,0.777724063733746,NA
"NODE_72_length_41695_cov_422.859438_26",11389.4718834028,-0.851251718654097,0.32451215197353,-2.62317362686478,0.00871148649882112,0.0171018215129883,"Significant"
"NODE_72_length_41695_cov_422.859438_27",28.3469065429225,7.71810594657134,1.84976761430388,4.17247328090771,3.0131094268942e-05,9.12446263144249e-05,"Significant"
"NODE_72_length_41695_cov_422.859438_28",491.119820138304,-1.25888048997913,0.478680303807345,-2.62989824307832,0.00854104290961052,0.0167983763799471,"Significant"
"NODE_72_length_41695_cov_422.859438_29",2112.4323561662,-0.42993109683483,0.310256884398333,-1.38572621093832,0.165830521450866,0.230883913444536,NA
"NODE_72_length_41695_cov_422.859438_30",1768.87961075886,2.32256494594203,0.548234550525172,4.23644395216823,2.27087571681679e-05,7.01733747966706e-05,"Significant"
"NODE_76_length_39506_cov_451.403868_1",112019.364259867,0.0690212711115498,0.330655117152742,0.208740973694553,0.834650452269677,0.866264449542456,NA
"NODE_76_length_39506_cov_451.403868_2",15534.3741331288,-0.722611281278329,0.408647315888494,-1.76830056917712,0.0770106688162206,0.119445036298433,NA
"NODE_76_length_39506_cov_451.403868_3",31463.0876863601,-0.895581556974537,0.373760957809144,-2.39613458351596,0.0165690053331666,0.0304911471758142,"Significant"
"NODE_76_length_39506_cov_451.403868_4",8237.67251890861,0.305916309424459,0.41919967252504,0.72976275859611,0.465535212110101,0.535555250127205,NA
"NODE_76_length_39506_cov_451.403868_5",3056.20924996284,-1.96623617923623,0.353115841499291,-5.56824687017101,2.57315090924861e-08,1.15641553867346e-07,"Significant"
"NODE_76_length_39506_cov_451.403868_6",10724.0158268586,-2.01764963663769,0.301362386316788,-6.6950944386164,2.15532394772946e-11,1.31953202208426e-10,"Significant"
"NODE_76_length_39506_cov_451.403868_7",27367.0951876615,-0.802083261208861,0.36493635520808,-2.19787162819535,0.027958255248608,0.0486482834340247,"Significant"
"NODE_76_length_39506_cov_451.403868_8",31319.7679891594,-0.639247792199,0.387856583917566,-1.64815506221976,0.0993208556284786,0.148622466928386,NA
"NODE_76_length_39506_cov_451.403868_9",16947.8745477428,-1.13229738673373,0.351819781453594,-3.21840171139747,0.00128907142030843,0.00298620183741491,"Significant"
"NODE_76_length_39506_cov_451.403868_10",9553.63812042283,-1.84682785765042,0.388104020698316,-4.75858986033544,1.94950100561113e-06,6.99128547840296e-06,"Significant"
"NODE_76_length_39506_cov_451.403868_11",22123.629873025,-0.115057439963418,0.427803736946801,-0.268949123223123,0.787968834277081,0.826835062563396,NA
"NODE_76_length_39506_cov_451.403868_12",11102.8872773009,1.01579259939384,0.44881020742086,2.26330101811011,0.0236171395803762,0.041842712037465,"Significant"
"NODE_76_length_39506_cov_451.403868_13",5255.67247831627,0.786060732186537,0.384319583748826,2.04533093140596,0.0408222432164141,0.0680799553502813,NA
"NODE_76_length_39506_cov_451.403868_14",1987.38471402459,1.93994490721943,0.433779265909699,4.47219371620053,7.74212436512244e-06,2.55665237907534e-05,"Significant"
"NODE_76_length_39506_cov_451.403868_15",144.870433374009,7.80283574773738,1.15747655124619,6.74124736206232,1.57032595610955e-11,9.75491553219337e-11,"Significant"
"NODE_76_length_39506_cov_451.403868_16",75.7241818390629,5.27838919513924,0.874693299240154,6.03455999917294,1.59396399887282e-09,8.21930157031434e-09,"Significant"
"NODE_76_length_39506_cov_451.403868_17",4194.45468127067,-1.0217472489864,0.290027222430436,-3.52293567625872,0.000426794929698835,0.0010669243193859,"Significant"
"NODE_76_length_39506_cov_451.403868_18",1397.59049938404,0.128541546897357,0.352591244024015,0.364562504248126,0.715438008458684,0.764657109015359,NA
"NODE_76_length_39506_cov_451.403868_19",226.598176990054,5.42767774266527,1.01656069704978,5.33925594252978,9.33288123322311e-08,3.91195571295545e-07,"Significant"
"NODE_76_length_39506_cov_451.403868_20",646.169851947349,-0.773865807964333,0.457025202679451,-1.69326724965561,0.0904046090175429,0.137227648718454,NA
"NODE_76_length_39506_cov_451.403868_21",1919.14774794279,-2.0492590839229,0.463216969527414,-4.42397239033278,9.6902409718692e-06,3.16241589636133e-05,"Significant"
"NODE_76_length_39506_cov_451.403868_22",9024.55640322695,-2.04086163700204,0.378819016860622,-5.38743185047897,7.14715619989722e-08,3.02877735458107e-07,"Significant"
"NODE_76_length_39506_cov_451.403868_23",281.253660179681,-1.40092567538692,0.447501147998347,-3.13055213747093,0.00174478024778899,0.00395107097032077,"Significant"
"NODE_76_length_39506_cov_451.403868_24",641.720191700492,-0.744358376842927,0.420453332999731,-1.77037097442489,0.0766653617285994,0.118974636685493,NA
"NODE_76_length_39506_cov_451.403868_25",1347.76277702138,-2.39968177573809,0.379630218268751,-6.32110316897716,2.59702557142263e-10,1.44950662579007e-09,"Significant"
"NODE_76_length_39506_cov_451.403868_26",189.952803320396,6.77899562188695,1.08430170942611,6.25194589564458,4.05369838484845e-10,2.22585371105784e-09,"Significant"
"NODE_76_length_39506_cov_451.403868_27",1361.12255566896,0.268978777839731,0.415067491702241,0.648036242820698,0.516961509290035,0.585175548015873,NA
"NODE_76_length_39506_cov_451.403868_28",1724.86081263616,-0.30588987516452,0.382904954757286,-0.79886632795968,0.42436792539555,0.493696513372372,NA
"NODE_76_length_39506_cov_451.403868_29",9708.86246874508,-1.4309986633942,0.562793534017474,-2.54267076094334,0.0110008832700561,0.0211307800924603,"Significant"
"NODE_76_length_39506_cov_451.403868_30",5926.76672505012,-1.07882992164545,0.348554215760254,-3.09515671555527,0.00196708931893334,0.00440241481751447,"Significant"
"NODE_76_length_39506_cov_451.403868_31",533.060571994464,3.75493589593589,1.10868154920598,3.38684800755016,0.000707005449355875,0.00170937039968481,"Significant"
"NODE_76_length_39506_cov_451.403868_32",31.9919457736789,7.89263763993299,1.80544247367151,4.37158079253706,1.23350189043723e-05,3.95458557604394e-05,"Significant"
"NODE_76_length_39506_cov_451.403868_33",552.066412756767,1.20273941717859,0.36562650133077,3.28953019762238,0.00100354787393532,0.00236620435773054,"Significant"
"NODE_78_length_39031_cov_519.373794_1",391.81126710808,7.0135041032523,1.22435085684503,5.72834499526146,1.01415158549432e-08,4.78108099909823e-08,"Significant"
"NODE_78_length_39031_cov_519.373794_2",4167.56757738984,-2.51299336577993,0.322222197657916,-7.79894552282778,6.24266045278206e-15,5.05804842619193e-14,"Significant"
"NODE_78_length_39031_cov_519.373794_3",621.729987573101,2.26106735137594,0.43186146202607,5.23563121554812,1.64421963549726e-07,6.74169862167327e-07,"Significant"
"NODE_78_length_39031_cov_519.373794_4",20881.610702235,-2.20198420233189,0.408000276165775,-5.39701645063887,6.77581776488613e-08,2.88006270157083e-07,"Significant"
"NODE_78_length_39031_cov_519.373794_5",4487.48689724515,0.304275939138113,0.423803075531898,0.717965387004869,0.472778629057176,0.542885918520576,NA
"NODE_78_length_39031_cov_519.373794_6",1472.51456350024,0.492163877382073,0.363440939374611,1.35417842092573,0.175679461780819,0.242141950658993,NA
"NODE_78_length_39031_cov_519.373794_7",28.2460000175294,7.7128557177537,1.80374371216648,4.27602639206973,1.90258678413777e-05,5.93997135003484e-05,"Significant"
"NODE_78_length_39031_cov_519.373794_8",1689.50736037378,-0.0318729123860316,0.510671247844729,-0.0624137593815006,0.950233337921033,0.961090621585489,NA
"NODE_78_length_39031_cov_519.373794_9",803.003961701941,1.10768960978546,0.472115874642267,2.3462240294817,0.0189647045952505,0.0344801704547963,"Significant"
"NODE_78_length_39031_cov_519.373794_10",144.352554316159,7.27342203944352,1.30220220826799,5.58547819475567,2.33058030202546e-08,1.05242791558664e-07,"Significant"
"NODE_78_length_39031_cov_519.373794_11",25.4269805468913,7.56130984945542,1.99631543268357,3.78763281877306,0.000152089387150507,0.000413002194035711,"Significant"
"NODE_78_length_39031_cov_519.373794_12",2717.30700456262,2.1477893568843,0.289559072253046,7.41744798452505,1.1939855546029e-13,8.74522118583283e-13,"Significant"
"NODE_78_length_39031_cov_519.373794_13",38.0487155392128,8.14276879616944,1.70074471533104,4.78776663115163,1.68647594977621e-06,6.10491315380725e-06,"Significant"
"NODE_78_length_39031_cov_519.373794_14",53.9296255165654,8.64600878492842,1.58621782307122,5.45070712179246,5.01699343992372e-08,2.16618477592219e-07,"Significant"
"NODE_78_length_39031_cov_519.373794_15",6601.88397467995,0.746351170180032,0.76651360193483,0.973695924372504,0.330207541538633,0.407026824022071,NA
"NODE_78_length_39031_cov_519.373794_16",5089.41326760871,0.501900580032045,0.784318660462946,0.639919213111412,0.522225122281291,0.589793265353567,NA
"NODE_78_length_39031_cov_519.373794_17",1962.83148696927,1.64767724902557,0.685670400680511,2.40301644549669,0.0162604561546077,0.0300015868949801,"Significant"
"NODE_78_length_39031_cov_519.373794_18",9369.28011053875,-3.77271200722356,0.502357089115939,-7.51002043956993,5.91181320304084e-14,4.42184826768081e-13,"Significant"
"NODE_78_length_39031_cov_519.373794_19",866.067644605273,6.12353428611444,0.954172228245459,6.41764044775695,1.38402657108256e-10,7.90725572021323e-10,"Significant"
"NODE_78_length_39031_cov_519.373794_20",30535.4495168973,2.77227438911959,0.486015197619552,5.7040899187883,1.16966323147831e-08,5.47156827675516e-08,"Significant"
"NODE_78_length_39031_cov_519.373794_21",5753.3953585305,-1.64227984359676,0.524147160914974,-3.13324189475704,0.00172886897110427,0.003919232551095,"Significant"
"NODE_78_length_39031_cov_519.373794_22",3813.72219754108,0.0089384384323312,0.651272913932286,0.0137245665236748,0.989049724040591,0.991274149319565,NA
"NODE_78_length_39031_cov_519.373794_23",304.372666077537,-0.285351249818963,0.769573071733042,-0.370791624993277,0.710792739712481,0.760940969420354,NA
"NODE_78_length_39031_cov_519.373794_24",134.292608498324,1.03374254756631,1.02817051270249,1.00541936847535,0.314694957367754,0.392707767727749,NA
"NODE_78_length_39031_cov_519.373794_25",2022.87670594786,0.643522367197015,0.645476374244884,0.996972767515844,0.318777728587235,0.396750114353685,NA
"NODE_78_length_39031_cov_519.373794_26",3898.29970951898,-0.247356290029971,0.436680983171987,-0.56644621488486,0.571090485805194,0.636514191115186,NA
"NODE_78_length_39031_cov_519.373794_27",515.199527324725,1.3398235074746,0.45565912745591,2.94040748169637,0.00327780872650688,0.00700308011287756,"Significant"
"NODE_78_length_39031_cov_519.373794_28",114.329691107563,3.23097089321499,0.694954947373189,4.64918036115508,3.33256702454143e-06,1.15500798185805e-05,"Significant"
"NODE_78_length_39031_cov_519.373794_29",1058.28912237946,-0.130260191581577,0.37411054393047,-0.348186368160174,0.727700224667304,0.775911351918904,NA
"NODE_78_length_39031_cov_519.373794_30",350.40004356304,2.94888837564618,0.462871759252064,6.37085394972286,1.87978585924595e-10,1.05966357325136e-09,"Significant"
