gene,SS0124_S14,SS0126_S16,SS0122_S12,SS0127_S17,SS0123_S13,SS0125_S15
NODE_300_length_12451_cov_580.947160_4,2610.1166724913064,765.1754402101595,560.911276603838,3246.8199033951337,528.7691410894935,398.393078279435
NODE_135_length_27484_cov_1500.136316_15,489.1062106823433,153.6003752336624,112.28662078144866,449.9156994714528,105.15174373373664,126.7069230562046
NODE_177_length_21761_cov_483.241500_5,314.7076539208542,72.04848619730026,74.79189116630711,274.72665600694063,68.99247510313211,86.74537488512068
NODE_55_length_48138_cov_477.565980_31,321.8587207098232,710.4047672093288,493.6579248111093,289.82127626306396,233.91117292602829,401.60918711845704
NODE_58_length_47488_cov_498.600194_13,91.75645211245754,0.053077181575629476,0.12565501392619888,38.966935463268506,0.7038223843709731,1.0289602921492405
NODE_84_length_38363_cov_838.174533_1,645.240927245914,97.86887975830714,87.25805281575913,174.75680803913616,57.81581494669202,57.03615875708825
NODE_84_length_38363_cov_838.174533_2,396.7370011645616,82.85414660499802,63.89105645681943,123.60950237091225,42.8725751933906,34.59399850107728
NODE_61_length_46384_cov_510.178161_29,1413.9944944879512,49.54213447561951,129.79569431104196,1218.4729869638456,79.90514132750901,67.66392999161174
NODE_66_length_44870_cov_799.479527_5,880.4192557961136,528.3999261471926,480.0099125399535,953.3094389803284,197.19782674330457,269.99874959155176
NODE_66_length_44870_cov_799.479527_8,1184.0147086643472,234.0099929880719,197.88994742912436,1464.7642808443343,211.54576914725268,179.26725121642355
NODE_153_length_24944_cov_757.707019_21,567.7818074671048,29.22331393228323,32.06592220408349,183.9151156196481,33.03953606729672,41.85592574726295
NODE_848_length_3353_cov_972.638266_1,425.74108495869723,3.357604040039764,8.530417116266701,138.88225986297974,3.9946619871070728,8.082239689769816
NODE_224_length_18125_cov_466.151245_4,240.70146868055227,0.20532816695955114,1.4582828013567506,75.82139344918794,0.38896068963828323,0.6332637896898674
NODE_27_length_64413_cov_610.830619_20,2544.370667732109,564.41999714536,473.6122834492779,2246.1606969244144,348.7657289647489,391.0729550844251
NODE_5_length_92424_cov_618.323723_29,189.96009298472345,24.421433936138794,39.02535859887807,62.325735284650094,44.96128890757864,43.712195498918746
NODE_2249_length_1123_cov_798.580524_1,486.34359149907556,502.4415140269198,286.2622400132306,224.63026579684785,141.8431435849211,83.29462012378524
NODE_2357_length_1079_cov_637.052734_1,659.6721028582796,40.322034382059265,66.36406499445725,163.80555805481228,37.614550130320964,60.23308041370596
NODE_568_length_5947_cov_402.945010_1,425.1299301122975,4731.158185041274,2405.8733674776126,338.45035316872753,3683.0662538670786,670.7467798702277
NODE_68_length_43634_cov_511.566328_11,391.1438247433575,1.837868167117746,0.4244851085710311,306.6433184896308,0.5519516513083862,0.237000810075541
NODE_56_length_48013_cov_444.751658_36,235.75294292717544,252.38473206650755,159.9029020752359,165.97585105860804,93.43334760733138,80.04595442642717
NODE_126_length_28695_cov_1005.276920_8,404.09096641398935,28.531692389383895,21.878646230154015,122.3043206378754,27.85797152719815,27.791658751073008
NODE_46_length_55696_cov_443.642674_41,196.11505269808515,0.37129983079576817,1.7580317576945197,72.85206171534273,1.4067338192070866,2.1812305585661345
NODE_308_length_12276_cov_574.693560_1,352.3895388584937,2.076029608705079,1.0269723366704306,284.94726005768064,0.3815305148539398,0.7645129618654537
NODE_207_length_19337_cov_381.605798_9,2696.790698225308,1445.919589858664,835.5718644677017,2779.5464626085827,878.1633954982871,770.1158332983321
NODE_643_length_4964_cov_431.341414_3,343.86828495959287,28.666474886500318,38.970134535767016,212.94359852824303,41.6786668732061,46.20482582067136
NODE_1364_length_1782_cov_1118.033005_1,1104.7891441813183,179.27919823075965,141.88872611845915,455.56530525799167,67.48635781437386,87.8068686786393
NODE_574_length_5878_cov_483.091705_6,42.9346003842535,0.6131047229409318,0.0,14.871014141395277,0.0,0.0
NODE_242_length_16270_cov_601.892754_13,471.5503166922233,17.474651681334844,20.35643117739936,251.21359830996605,14.975109952307928,38.61829951114158
NODE_6977_length_543_cov_3.270492_1,0.0,73.99987359625302,95.94734023705301,0.0,72.95506728497318,71.0710916315091
NODE_13_length_80722_cov_421.801753_4,252.93137214291562,19.093043086817083,13.087661244401266,93.83352031819761,10.036073934757631,18.403251661622246
NODE_63291_length_244_cov_1.015873_1,0.0,490.8834364934229,269.41473456966514,0.0,373.4137138912382,183.0521132806596
NODE_44_length_57126_cov_1085.996355_32,289.3814526512246,393.4093762049308,509.4285643900948,141.30873568426495,651.6453977557867,1126.0320411524456
NODE_1044_length_2478_cov_496.401156_1,1299.8516409945232,186.37819172740913,338.885821908663,1181.3235044374612,261.8024630469137,357.5965715651472
